MovieID,OriginalTitle,CleanTitle,IMDb_ID
3464,Solar Crisis (1993),Solar Crisis,tt0100649
3465,That's Life! (1986),That's Life!,tt0092079
3466,Heart and Souls (1993),Heart and Souls,tt0107091
3467,Hud (1963),Hud,tt0057163
3468,"Hustler, The (1961)","Hustler, The",tt0054997
3469,Inherit the Wind (1960),Inherit the Wind,tt0053946
3470,Dersu Uzala (1974),Dersu Uzala,tt0071411
3471,Close Encounters of the Third Kind (1977),Close Encounters of the Third Kind,tt0075860
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror Hotel (a.k.a. The City of the Dead),tt33500319
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Jonah Who Will Be 25 in the Year 2000,tt31874295
3474,Retroactive (1997),Retroactive,tt0117468
3475,"Place in the Sun, A (1951)","Place in the Sun, A",tt0043924
3476,Jacob's Ladder (1990),Jacob's Ladder,tt0099871
3477,Empire Records (1995),Empire Records,tt0112950
3478,"Bamba, La (1987)","Bamba, La",tt0093378
3479,Ladyhawke (1985),Ladyhawke,tt0089457
3480,Lucas (1986),Lucas,tt0091445
3481,High Fidelity (2000),High Fidelity,tt0146882
3482,Price of Glory (2000),Price of Glory,tt0249889
3483,"Road to El Dorado, The (2000)","Road to El Dorado, The",tt29164319
3484,"Skulls, The (2000)","Skulls, The",tt0192614
3486,Devil Girl From Mars (1954),Devil Girl From Mars,tt0046907
3487,"Dorado, El (1967)","Dorado, El",tt0138749
3488,"Hideous Sun Demon, The (1959)","Hideous Sun Demon, The",tt0052888
3489,Hook (1991),Hook,tt0102057
3490,Horror Express (1972),Horror Express,tt0068713
3491,My Chauffeur (1986),My Chauffeur,tt0091579
3492,"Son of the Sheik, The (1926)","Son of the Sheik, The",tt4726318
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Torso (Corpi Presentano Tracce di Violenza Carnale),tt0069920
3494,True Grit (1969),True Grit,tt1403865
3495,Roadside Prophets (1992),Roadside Prophets,tt0105267
3496,Madame Sousatzka (1988),Madame Sousatzka,tt0095564
3497,Max Dugan Returns (1983),Max Dugan Returns,tt0085919
3498,Midnight Express (1978),Midnight Express,tt0077928
3499,Misery (1990),Misery,tt0100157
3500,Mr. Saturday Night (1992),Mr. Saturday Night,tt0104928
3501,Murphy's Romance (1985),Murphy's Romance,tt0089643
3502,My Life (1993),My Life,tt0107630
3503,Solaris (Solyaris) (1972),Solaris (Solyaris),tt0069293
3504,Network (1976),Network,tt0074958
3505,No Way Out (1987),No Way Out,tt0093640
3506,North Dallas Forty (1979),North Dallas Forty,tt0079640
3507,"Odd Couple, The (1968)","Odd Couple, The",tt3595776
3508,"Outlaw Josey Wales, The (1976)","Outlaw Josey Wales, The",tt0075029
3509,Black and White (1999),Black and White,tt0165643
3510,Frequency (2000),Frequency,tt0186151
3511,Ready to Rumble (2000),Ready to Rumble,tt0217756
3512,Return to Me (2000),Return to Me,tt0122459
3513,Rules of Engagement (2000),Rules of Engagement,tt0790772
3514,Joe Gould's Secret (2000),Joe Gould's Secret,tt0172632
3515,Me Myself I (2000),Me Myself I,tt0183505
3516,"Bell, Book and Candle (1958)","Bell, Book and Candle",tt0051406
3517,"Bells, The (1926)","Bells, The",tt3893044
3518,"End of Violence, The (1997)","End of Violence, The",tt0119062
3519,Force 10 from Navarone (1978),Force 10 from Navarone,tt0077572
3520,How to Stuff a Wild Bikini (1965),How to Stuff a Wild Bikini,tt0059287
3521,Mystery Train (1989),Mystery Train,tt0097940
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Sacco and Vanzetti (Sacco e Vanzetti),tt0067698
3523,Taffin (1988),Taffin,tt0096211
3524,Arthur (1981),Arthur,tt0082031
3525,Bachelor Party (1984),Bachelor Party,tt0086927
3526,Parenthood (1989),Parenthood,tt1416765
3527,Predator (1987),Predator,tt36463894
3528,"Prince of Tides, The (1991)","Prince of Tides, The",tt0102713
3529,"Postman Always Rings Twice, The (1981)","Postman Always Rings Twice, The",tt0082934
3530,Smoking/No Smoking (1993),Smoking/No Smoking,tt0108167
3531,All the Vermeers in New York (1990),All the Vermeers in New York,tt0099014
3532,Freedom for Us (À nous la liberté ) (1931),Freedom for Us (À nous la liberté ),tt0022599
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)","Actor's Revenge, An (Yukinojo Henge)",tt0057710
3534,28 Days (2000),28 Days,tt0289043
3535,American Psycho (2000),American Psycho,tt0144084
3536,Keeping the Faith (2000),Keeping the Faith,tt0171433
3537,Where the Money Is (2000),Where the Money Is,tt0149367
3538,East is East (1999),East is East,tt0166175
3539,"Filth and the Fury, The (2000)","Filth and the Fury, The",tt0236216
3540,Passion of Mind (1999),Passion of Mind,tt0160644
3541,Third World Cop (1999),Third World Cop,tt0179063
3542,Coming Apart (1969),Coming Apart,tt0064180
3543,Diner (1982),Diner,tt0083833
3544,Shakes the Clown (1991),Shakes the Clown,tt0102898
3545,Cabaret (1972),Cabaret,tt0068327
3546,What Ever Happened to Baby Jane? (1962),What Ever Happened to Baby Jane?,tt0056687
3547,Prick Up Your Ears (1987),Prick Up Your Ears,tt0093776
3548,Auntie Mame (1958),Auntie Mame,tt0051383
3549,Guys and Dolls (1955),Guys and Dolls,tt0048140
3550,"Hunger, The (1983)","Hunger, The",tt1392170
3551,Marathon Man (1976),Marathon Man,tt0074860
3552,Caddyshack (1980),Caddyshack,tt0080487
3553,Gossip (2000),Gossip,tt0397442
3554,Love and Basketball (2000),Love and Basketball,tt0199725
3555,U-571 (2000),U-571,tt0141926
3556,"Virgin Suicides, The (1999)","Virgin Suicides, The",tt0159097
3557,Jennifer 8 (1992),Jennifer 8,tt0104549
3558,"Law, The (Le Legge) (1958)","Law, The (Le Legge)",tt23797346
3559,Limelight (1952),Limelight,tt0044837
3560,Phantom Love (Ai No Borei) (1978),Phantom Love (Ai No Borei),tt0077132
3561,Stacy's Knights (1982),Stacy's Knights,tt0084723
3562,Committed (2000),Committed,tt0144142
3563,"Crow: Salvation, The (2000)","Crow: Salvation, The",tt0132910
3564,"Flintstones in Viva Rock Vegas, The (2000)","Flintstones in Viva Rock Vegas, The",tt0158622
3565,Where the Heart Is (2000),Where the Heart Is,tt0063967
3566,"Big Kahuna, The (2000)","Big Kahuna, The",tt0189584
3567,Bossa Nova (1999),Bossa Nova,tt0180837
3568,Smiling Fish and Goat on Fire (1999),Smiling Fish and Goat on Fire,tt0162348
3569,"Idiots, The (Idioterne) (1998)","Idiots, The (Idioterne)",tt1196141
3570,"Last September, The (1999)","Last September, The",tt0180793
3571,Time Code (2000),Time Code,tt0220100
3572,Carnosaur (1993),Carnosaur,tt0106521
3573,Carnosaur 2 (1995),Carnosaur 2,tt0112634
3574,Carnosaur 3: Primal Species (1996),Carnosaur 3: Primal Species,tt0115834
3575,Defying Gravity (1997),Defying Gravity,tt1319690
3576,"Hidden, The (1987)","Hidden, The",tt0093185
3577,Two Moon Juction (1988),Two Moon Juction,tt0096324
3578,Gladiator (2000),Gladiator,tt0172495
3579,I Dreamed of Africa (2000),I Dreamed of Africa,tt0167203
3580,Up at the Villa (2000),Up at the Villa,tt0153464
3581,Human Traffic (1999),Human Traffic,tt0188674
3582,"Jails, Hospitals & Hip-Hop (2000)","Jails, Hospitals & Hip-Hop",tt0210130
3583,Black Tights (Les Collants Noirs) (1960),Black Tights (Les Collants Noirs),tt0273925
3584,Breathless (1983),Breathless,tt0053472
3585,"Great Locomotive Chase, The (1956)","Great Locomotive Chase, The",tt0049279
3586,"Idolmaker, The (1980)","Idolmaker, The",tt0080913
3587,Inferno (1980),Inferno,tt3062096
3588,"King of Marvin Gardens, The (1972)","King of Marvin Gardens, The",tt0068805
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)","Kill, Baby... Kill! (Operazione Paura)",tt0060794
3590,"Lords of Flatbush, The (1974)","Lords of Flatbush, The",tt0071772
3591,Mr. Mom (1983),Mr. Mom,tt0085970
3592,Time Masters (Les Maîtres du Temps) (1982),Time Masters (Les Maîtres du Temps),tt0084315
3593,Battlefield Earth (2000),Battlefield Earth,tt0185183
3594,Center Stage (2000),Center Stage,tt0210616
3595,Held Up (2000),Held Up,tt0165831
3596,Screwed (2000),Screwed,tt0156323
3597,Whipped (2000),Whipped,tt0174336
3598,Hamlet (2000),Hamlet,tt0116477
3599,Anchors Aweigh (1945),Anchors Aweigh,tt0037514
3600,Blue Hawaii (1961),Blue Hawaii,tt0054692
3601,"Castaway Cowboy, The (1974)","Castaway Cowboy, The",tt0071288
3602,G. I. Blues (1960),G. I. Blues,tt0080455
3603,"Gay Deceivers, The (1969)","Gay Deceivers, The",tt0064363
3604,Gypsy (1962),Gypsy,tt0056048
3605,King Creole (1958),King Creole,tt0051818
3606,On the Town (1949),On the Town,tt0041716
3607,One Little Indian (1973),One Little Indian,tt0070481
3608,Pee-wee's Big Adventure (1985),Pee-wee's Big Adventure,tt0089791
3609,Regret to Inform (1998),Regret to Inform,tt0181786
3610,Roustabout (1964),Roustabout,tt0058534
3611,Saludos Amigos (1943),Saludos Amigos,tt0036326
3612,"Slipper and the Rose, The (1976)","Slipper and the Rose, The",tt0075232
3613,Things Change (1988),Things Change,tt0096259
3614,Honeymoon in Vegas (1992),Honeymoon in Vegas,tt0104438
3615,Dinosaur (2000),Dinosaur,tt0130623
3616,Loser (2000),Loser,tt0217630
3617,Road Trip (2000),Road Trip,tt0215129
3618,Small Time Crooks (2000),Small Time Crooks,tt0196216
3619,"Hollywood Knights, The (1980)","Hollywood Knights, The",tt0080881
3620,"Myth of Fingerprints, The (1997)","Myth of Fingerprints, The",tt0119746
3621,Possession (1981),Possession,tt0082933
3622,"Twelve Chairs, The (1970)","Twelve Chairs, The",tt0066495
3623,Mission: Impossible 2 (2000),Mission: Impossible 2,tt0120755
3624,Shanghai Noon (2000),Shanghai Noon,tt0184894
3625,Better Living Through Circuitry (1999),Better Living Through Circuitry,tt0207998
3626,8 1/2 Women (1999),8 1/2 Women,tt0154443
3627,Carnival of Souls (1962),Carnival of Souls,tt0055830
3628,Flying Tigers (1942),Flying Tigers,tt0034742
3629,"Gold Rush, The (1925)","Gold Rush, The",tt0015864
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)","House of Exorcism, The (La Casa dell'esorcismo)",tt9731534
3631,It's in the Water (1998),It's in the Water,tt0116661
3632,Monsieur Verdoux (1947),Monsieur Verdoux,tt0039631
3633,On Her Majesty's Secret Service (1969),On Her Majesty's Secret Service,tt0064757
3634,Seven Days in May (1964),Seven Days in May,tt0058576
3635,"Spy Who Loved Me, The (1977)","Spy Who Loved Me, The",tt0076752
3637,Vagabond (Sans toit ni loi) (1985),Vagabond (Sans toit ni loi),tt0089960
3638,Moonraker (1979),Moonraker,tt0079574
3639,"Man with the Golden Gun, The (1974)","Man with the Golden Gun, The",tt0071807
3640,"King in New York, A (1957)","King in New York, A",tt0050598
3641,"Woman of Paris, A (1923)","Woman of Paris, A",tt0014624
3642,In Old California (1942),In Old California,tt0034889
3643,"Fighting Seabees, The (1944)","Fighting Seabees, The",tt0036824
3644,Dark Command (1940),Dark Command,tt0032383
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Cleo From 5 to 7 (Cléo de 5 à 7),tt0055852
3646,Big Momma's House (2000),Big Momma's House,tt0208003
3647,Running Free (2000),Running Free,tt0173910
3648,"Abominable Snowman, The (1957)","Abominable Snowman, The",tt0050095
3649,American Gigolo (1980),American Gigolo,tt4257262
3650,Anguish (Angustia) (1986),Anguish (Angustia),tt0090644
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),City of the Living Dead (Paura nella città dei morti viventi),tt0081318
3653,"Endless Summer, The (1966)","Endless Summer, The",tt0060371
3654,"Guns of Navarone, The (1961)","Guns of Navarone, The",tt36801081
3655,Blow-Out (La Grande Bouffe) (1973),Blow-Out (La Grande Bouffe),tt0070130
3656,Lured (1947),Lured,tt0039589
3657,Pandora and the Flying Dutchman (1951),Pandora and the Flying Dutchman,tt0043899
3658,Quatermass and the Pit (1967),Quatermass and the Pit,tt0062168
3659,Quatermass II (1957),Quatermass II,tt0047766
3660,Puppet Master (1989),Puppet Master,tt0098143
3661,Puppet Master II (1990),Puppet Master II,tt0100438
3662,Puppet Master III: Toulon's Revenge (1991),Puppet Master III: Toulon's Revenge,tt0102728
3663,Puppet Master 4 (1993),Puppet Master 4,tt0107899
3664,Puppet Master 5: The Final Chapter (1994),Puppet Master 5: The Final Chapter,tt5693078
3665,Curse of the Puppet Master (1998),Curse of the Puppet Master,tt0132451
3666,Retro Puppetmaster (1999),Retro Puppetmaster,tt0189047
3667,Rent-A-Cop (1988),Rent-A-Cop,tt0095977
3668,Romeo and Juliet (1968),Romeo and Juliet,tt0063518
3669,Stay Tuned (1992),Stay Tuned,tt0105466
3670,"Story of G.I. Joe, The (1945)","Story of G.I. Joe, The",tt36455917
3671,Blazing Saddles (1974),Blazing Saddles,tt0071230
3672,Benji (1974),Benji,tt1799516
3673,Benji the Hunted (1987),Benji the Hunted,tt0092638
3674,For the Love of Benji (1977),For the Love of Benji,tt0076044
3675,White Christmas (1954),White Christmas,tt0047673
3676,Eraserhead (1977),Eraserhead,tt0074486
3677,Baraka (1992),Baraka,tt0103767
3678,"Man with the Golden Arm, The (1955)","Man with the Golden Arm, The",tt0048347
3679,"Decline of Western Civilization, The (1981)","Decline of Western Civilization, The",tt0082252
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)","Decline of Western Civilization Part II: The Metal Years, The",tt0094980
3681,For a Few Dollars More (1965),For a Few Dollars More,tt21860272
3682,Magnum Force (1973),Magnum Force,tt0070355
3683,Blood Simple (1984),Blood Simple,tt0086979
3684,"Fabulous Baker Boys, The (1989)","Fabulous Baker Boys, The",tt0097322
3685,Prizzi's Honor (1985),Prizzi's Honor,tt0089841
3686,Flatliners (1990),Flatliners,tt0099582
3687,Light Years (1988),Light Years,tt10085296
3688,Porky's (1981),Porky's,tt0084522
3689,Porky's II: The Next Day (1983),Porky's II: The Next Day,tt6700114
3690,Porky's Revenge (1985),Porky's Revenge,tt0089826
3691,Private School (1983),Private School,tt0086143
3692,Class of Nuke 'Em High (1986),Class of Nuke 'Em High,tt0090849
3693,"Toxic Avenger, The (1985)","Toxic Avenger, The",tt1633359
3694,"Toxic Avenger, Part II, The (1989)","Toxic Avenger, Part II, The",tt0098503
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","Toxic Avenger Part III: The Last Temptation of Toxie, The",tt0098502
3696,Night of the Creeps (1986),Night of the Creeps,tt0091630
3697,Predator 2 (1990),Predator 2,tt0100403
3698,"Running Man, The (1987)","Running Man, The",tt14107334
3699,Starman (1984),Starman,tt0088172
3700,"Brother from Another Planet, The (1984)","Brother from Another Planet, The",tt0087004
3701,Alien Nation (1988),Alien Nation,tt0094631
3702,Mad Max (1979),Mad Max,tt12037194
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Mad Max 2 (a.k.a. The Road Warrior),tt0082694
3704,Mad Max Beyond Thunderdome (1985),Mad Max Beyond Thunderdome,tt0089530
3705,Bird on a Wire (1990),Bird on a Wire,tt0099141
3706,Angel Heart (1987),Angel Heart,tt0092563
3707,Nine 1/2 Weeks (1986),Nine 1/2 Weeks,tt0091635
3708,Firestarter (1984),Firestarter,tt0087262
3709,Sleepwalkers (1992),Sleepwalkers,tt0105428
3710,Action Jackson (1988),Action Jackson,tt0094612
3711,Sarafina! (1992),Sarafina!,tt0105316
3712,Soapdish (1991),Soapdish,tt0102951
3713,"Long Walk Home, The (1990)","Long Walk Home, The",tt0100046
3714,Clara's Heart (1988),Clara's Heart,tt0094882
3715,Burglar (1987),Burglar,tt0092710
3716,Fatal Beauty (1987),Fatal Beauty,tt0093011
3717,Gone in 60 Seconds (2000),Gone in 60 Seconds,tt0071571
3718,American Pimp (1999),American Pimp,tt0179074
3719,Love's Labour's Lost (2000),Love's Labour's Lost,tt0182295
3720,Sunshine (1999),Sunshine,tt0448134
3721,Trixie (1999),Trixie,tt14721926
3722,Live Virgin (1999),Live Virgin,tt0143422
3723,Hamlet (1990),Hamlet,tt0116477
3724,Coming Home (1978),Coming Home,tt0077362
3725,American Pop (1981),American Pop,tt0082009
3726,Assault on Precinct 13 (1976),Assault on Precinct 13,tt0074156
3727,Near Dark (1987),Near Dark,tt0093605
3728,One False Move (1991),One False Move,tt0102592
3729,Shaft (1971),Shaft,tt0162650
3730,"Conversation, The (1974)","Conversation, The",tt0071360
3731,Cutter's Way (1981),Cutter's Way,tt0082220
3732,"Fury, The (1978)","Fury, The",tt0077588
3733,"Paper Chase, The (1973)","Paper Chase, The",tt0070509
3734,Prince of the City (1981),Prince of the City,tt0082945
3735,Serpico (1973),Serpico,tt0070666
3736,"Big Carnival, The (1951)","Big Carnival, The",tt0043338
3737,Lonely Are the Brave (1962),Lonely Are the Brave,tt0056195
3738,"Sugarland Express, The (1974)","Sugarland Express, The",tt0072226
3739,Trouble in Paradise (1932),Trouble in Paradise,tt0023622
3740,Big Trouble in Little China (1986),Big Trouble in Little China,tt4728328
3741,Badlands (1973),Badlands,tt0069762
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","Battleship Potemkin, The (Bronenosets Potyomkin)",tt0015648
3743,Boys and Girls (2000),Boys and Girls,tt0204175
3744,Shaft (2000),Shaft,tt0162650
3745,Titan A.E. (2000),Titan A.E.,tt0120913
3746,Butterfly (La Lengua de las Mariposas) (2000),Butterfly (La Lengua de las Mariposas),tt0188030
3747,Jesus' Son (1999),Jesus' Son,tt0186253
3748,"Match, The (1999)","Match, The",tt13498824
3749,Time Regained (Le Temps Retrouvé) (1999),Time Regained (Le Temps Retrouvé),tt0189142
3750,Boricua's Bond (2000),Boricua's Bond,tt0217287
3751,Chicken Run (2000),Chicken Run,tt0120630
3752,"Me, Myself and Irene (2000)","Me, Myself and Irene",tt0183505
3753,"Patriot, The (2000)","Patriot, The",tt0187393
3754,"Adventures of Rocky and Bullwinkle, The (2000)","Adventures of Rocky and Bullwinkle, The",tt0131704
3755,"Perfect Storm, The (2000)","Perfect Storm, The",tt0177971
3756,"Golden Bowl, The (2000)","Golden Bowl, The",tt0200669
3757,Asylum (1972),Asylum,tt0068230
3758,Communion (1989),Communion,tt0097100
3759,Fun and Fancy Free (1947),Fun and Fancy Free,tt0039404
3760,"Kentucky Fried Movie, The (1977)","Kentucky Fried Movie, The",tt0076257
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)","Blood In, Blood Out (a.k.a. Bound by Honor)",tt0106469
3762,Daughter of Dr. Jeckyll (1957),Daughter of Dr. Jeckyll,tt0050292
3763,F/X (1986),F/X,tt0089118
3764,F/X 2 (1992),F/X 2,tt0101846
3765,"Hot Spot, The (1990)","Hot Spot, The",tt0099797
3766,Missing in Action (1984),Missing in Action,tt0087727
3767,Missing in Action 2: The Beginning (1985),Missing in Action 2: The Beginning,tt0089604
3768,Braddock: Missing in Action III (1988),Braddock: Missing in Action III,tt0094792
3769,Thunderbolt and Lightfoot (1974),Thunderbolt and Lightfoot,tt0072288
3770,Dreamscape (1984),Dreamscape,tt0087175
3771,"Golden Voyage of Sinbad, The (1974)","Golden Voyage of Sinbad, The",tt0071569
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Hatchet For the Honeymoon (Rosso Segno Della Follia),tt0064904
3773,House Party (1990),House Party,tt0099800
3774,House Party 2 (1991),House Party 2,tt0102065
3775,Make Mine Music (1946),Make Mine Music,tt0038718
3776,Melody Time (1948),Melody Time,tt0040580
3777,Nekromantik (1987),Nekromantik,tt0093608
3778,On Our Merry Way (1948),On Our Merry Way,tt0040664
3779,Project Moon Base (1953),Project Moon Base,tt0046213
3780,Rocketship X-M (1950),Rocketship X-M,tt0042897
3781,Shaft in Africa (1973),Shaft in Africa,tt0070679
3782,Shaft's Big Score! (1972),Shaft's Big Score!,tt0069257
3783,Croupier (1998),Croupier,tt0159382
3784,"Kid, The (2000)","Kid, The",tt0087538
